shot,category,method,scope,image_index,sample_id,n_pairs,l_correct,j_correct,l_correct_j_wrong,l_wrong_j_correct,both_correct,both_wrong,l_tie,j_tie,any_tie,both_tie,l_correct_rate,j_correct_rate,l_correct_j_wrong_rate,l_wrong_j_correct_rate
2,bracket_black,BAL,image,37,bracket_black/test/hole/005.png,384,381,379,2,0,379,3,0,0,0,0,0.9921875,0.9869791666666666,0.005208333333333333,0.0
2,bracket_black,BAL,image,38,bracket_black/test/hole/006.png,256,249,250,0,1,249,6,0,0,0,0,0.97265625,0.9765625,0.0,0.00390625
2,bracket_black,BAL,image,39,bracket_black/test/hole/007.png,448,425,418,7,0,418,23,0,0,0,0,0.9486607142857143,0.9330357142857143,0.015625,0.0
2,bracket_black,BAL,image,40,bracket_black/test/hole/008.png,448,444,444,1,1,443,3,0,0,0,0,0.9910714285714286,0.9910714285714286,0.002232142857142857,0.002232142857142857
2,bracket_black,BAL,image,41,bracket_black/test/hole/009.png,320,314,311,3,0,311,6,0,0,0,0,0.98125,0.971875,0.009375,0.0
2,bracket_black,BAL,image,42,bracket_black/test/hole/010.png,448,445,443,3,1,442,2,0,0,0,0,0.9933035714285714,0.9888392857142857,0.006696428571428571,0.002232142857142857
2,bracket_black,BAL,image,43,bracket_black/test/hole/011.png,384,383,384,0,1,383,0,0,0,0,0,0.9973958333333334,1.0,0.0,0.0026041666666666665
2,bracket_black,BAL,image,44,bracket_black/test/scratches/000.png,384,382,381,2,1,380,1,0,0,0,0,0.9947916666666666,0.9921875,0.005208333333333333,0.0026041666666666665
2,bracket_black,BAL,image,45,bracket_black/test/scratches/001.png,448,448,448,0,0,448,0,0,0,0,0,1.0,1.0,0.0,0.0
2,bracket_black,BAL,image,46,bracket_black/test/scratches/002.png,512,503,505,0,2,503,7,0,0,0,0,0.982421875,0.986328125,0.0,0.00390625
2,bracket_black,BAL,image,47,bracket_black/test/scratches/003.png,512,512,512,0,0,512,0,0,0,0,0,1.0,1.0,0.0,0.0
2,bracket_black,BAL,image,48,bracket_black/test/scratches/004.png,640,626,628,0,2,626,12,0,0,0,0,0.978125,0.98125,0.0,0.003125
2,bracket_black,BAL,image,49,bracket_black/test/scratches/005.png,576,549,549,1,1,548,26,0,0,0,0,0.953125,0.953125,0.001736111111111111,0.001736111111111111
2,bracket_black,BAL,image,50,bracket_black/test/scratches/006.png,512,505,502,3,0,502,7,0,0,0,0,0.986328125,0.98046875,0.005859375,0.0
2,bracket_black,BAL,image,51,bracket_black/test/scratches/007.png,448,438,438,1,1,437,9,0,0,0,0,0.9776785714285714,0.9776785714285714,0.002232142857142857,0.002232142857142857
2,bracket_black,BAL,image,52,bracket_black/test/scratches/008.png,448,447,447,0,0,447,1,0,0,0,0,0.9977678571428571,0.9977678571428571,0.0,0.0
2,bracket_black,BAL,image,53,bracket_black/test/scratches/009.png,512,486,490,3,7,483,19,0,0,0,0,0.94921875,0.95703125,0.005859375,0.013671875
2,bracket_black,BAL,image,54,bracket_black/test/scratches/010.png,512,446,447,4,5,442,61,0,0,0,0,0.87109375,0.873046875,0.0078125,0.009765625
2,bracket_black,BAL,image,55,bracket_black/test/scratches/011.png,320,310,315,0,5,310,5,0,0,0,0,0.96875,0.984375,0.0,0.015625
2,bracket_black,BAL,image,56,bracket_black/test/scratches/012.png,320,308,312,2,6,306,6,0,0,0,0,0.9625,0.975,0.00625,0.01875
2,bracket_black,BAL,image,57,bracket_black/test/scratches/013.png,320,310,314,0,4,310,6,0,0,0,0,0.96875,0.98125,0.0,0.0125
2,bracket_black,BAL,image,58,bracket_black/test/scratches/014.png,576,533,527,9,3,524,40,0,0,0,0,0.9253472222222222,0.9149305555555556,0.015625,0.005208333333333333
2,bracket_black,BAL,image,59,bracket_black/test/scratches/015.png,448,403,399,10,6,393,39,0,0,0,0,0.8995535714285714,0.890625,0.022321428571428572,0.013392857142857142
2,bracket_black,BAL,image,60,bracket_black/test/scratches/016.png,448,403,386,19,2,384,43,0,0,0,0,0.8995535714285714,0.8616071428571429,0.04241071428571429,0.004464285714285714
2,bracket_black,BAL,image,61,bracket_black/test/scratches/017.png,448,430,429,5,4,425,14,0,0,0,0,0.9598214285714286,0.9575892857142857,0.011160714285714286,0.008928571428571428
2,bracket_black,BAL,image,62,bracket_black/test/scratches/018.png,512,487,479,9,1,478,24,0,0,0,0,0.951171875,0.935546875,0.017578125,0.001953125
2,bracket_black,BAL,image,63,bracket_black/test/scratches/019.png,320,319,316,3,0,316,1,0,0,0,0,0.996875,0.9875,0.009375,0.0
2,bracket_black,BAL,image,64,bracket_black/test/scratches/020.png,320,316,319,0,3,316,1,0,0,0,0,0.9875,0.996875,0.0,0.009375
2,bracket_black,BAL,image,65,bracket_black/test/scratches/021.png,448,416,435,5,24,411,8,0,0,0,0,0.9285714285714286,0.9709821428571429,0.011160714285714286,0.05357142857142857
2,bracket_black,BAL,image,66,bracket_black/test/scratches/022.png,384,340,351,13,24,327,20,0,0,0,0,0.8854166666666666,0.9140625,0.033854166666666664,0.0625
2,bracket_black,BAL,image,67,bracket_black/test/scratches/023.png,320,284,261,23,0,261,36,0,0,0,0,0.8875,0.815625,0.071875,0.0
2,bracket_black,BAL,image,68,bracket_black/test/scratches/024.png,384,347,335,18,6,329,31,0,0,0,0,0.9036458333333334,0.8723958333333334,0.046875,0.015625
2,bracket_black,BAL,image,69,bracket_black/test/scratches/025.png,384,360,359,4,3,356,21,0,0,0,0,0.9375,0.9348958333333334,0.010416666666666666,0.0078125
2,bracket_black,BAL,image,70,bracket_black/test/scratches/026.png,320,305,300,5,0,300,15,0,0,0,0,0.953125,0.9375,0.015625,0.0
2,bracket_black,BAL,image,71,bracket_black/test/scratches/027.png,320,299,299,2,2,297,19,0,0,0,0,0.934375,0.934375,0.00625,0.00625
2,bracket_black,BAL,image,72,bracket_black/test/scratches/028.png,320,288,293,2,7,286,25,0,0,0,0,0.9,0.915625,0.00625,0.021875
2,bracket_black,BAL,image,73,bracket_black/test/scratches/029.png,384,330,331,2,3,328,51,0,0,0,0,0.859375,0.8619791666666666,0.005208333333333333,0.0078125
2,bracket_black,BAL,image,74,bracket_black/test/scratches/030.png,384,335,339,3,7,332,42,0,0,0,0,0.8723958333333334,0.8828125,0.0078125,0.018229166666666668
2,bracket_black,BAL,image,75,bracket_black/test/scratches/031.png,384,325,329,3,7,322,52,0,0,0,0,0.8463541666666666,0.8567708333333334,0.0078125,0.018229166666666668
2,bracket_black,BAL,image,76,bracket_black/test/scratches/032.png,320,311,311,0,0,311,9,0,0,0,0,0.971875,0.971875,0.0,0.0
2,bracket_black,BAL,image,77,bracket_black/test/scratches/033.png,384,358,357,3,2,355,24,0,0,0,0,0.9322916666666666,0.9296875,0.0078125,0.005208333333333333
2,bracket_black,BAL,image,78,bracket_black/test/scratches/034.png,448,405,409,4,8,401,35,0,0,0,0,0.9040178571428571,0.9129464285714286,0.008928571428571428,0.017857142857142856
2,bracket_black,BAL,aggregate,-1,__ALL__,19200,18228,18200,186,158,18042,814,0,0,0,0,0.949375,0.9479166666666666,0.0096875,0.008229166666666666
2,bracket_brown,A1,image,0,bracket_brown/test/bend_and_parts_mismatch/000.png,2176,2012,2007,29,24,1983,140,0,0,0,0,0.9246323529411765,0.9223345588235294,0.01332720588235294,0.011029411764705883
2,bracket_brown,A1,image,1,bracket_brown/test/bend_and_parts_mismatch/001.png,1920,1747,1762,32,47,1715,126,0,0,0,0,0.9098958333333333,0.9177083333333333,0.016666666666666666,0.024479166666666666
2,bracket_brown,A1,image,2,bracket_brown/test/bend_and_parts_mismatch/002.png,1792,1633,1610,29,6,1604,153,0,0,0,0,0.9112723214285714,0.8984375,0.016183035714285716,0.0033482142857142855
2,bracket_brown,A1,image,3,bracket_brown/test/bend_and_parts_mismatch/003.png,1728,1490,1458,81,49,1409,189,0,0,0,0,0.8622685185185185,0.84375,0.046875,0.028356481481481483
2,bracket_brown,A1,image,4,bracket_brown/test/bend_and_parts_mismatch/004.png,2176,1953,1894,95,36,1858,187,0,0,0,0,0.8975183823529411,0.8704044117647058,0.043658088235294115,0.016544117647058824
2,bracket_brown,A1,image,5,bracket_brown/test/bend_and_parts_mismatch/005.png,2496,2112,2074,98,60,2014,324,0,0,0,0,0.8461538461538461,0.8309294871794872,0.03926282051282051,0.02403846153846154
2,bracket_brown,A1,image,6,bracket_brown/test/bend_and_parts_mismatch/006.png,1920,1732,1642,102,12,1630,176,0,0,0,0,0.9020833333333333,0.8552083333333333,0.053125,0.00625
2,bracket_brown,A1,image,7,bracket_brown/test/bend_and_parts_mismatch/007.png,2240,1902,1837,88,23,1814,315,0,0,0,0,0.8491071428571428,0.8200892857142857,0.039285714285714285,0.010267857142857143
2,bracket_brown,A1,image,8,bracket_brown/test/bend_and_parts_mismatch/008.png,2688,2264,2261,80,77,2184,347,0,0,0,0,0.8422619047619048,0.8411458333333334,0.02976190476190476,0.028645833333333332
2,bracket_brown,A1,image,9,bracket_brown/test/bend_and_parts_mismatch/009.png,1984,1716,1720,15,19,1701,249,0,0,0,0,0.8649193548387096,0.8669354838709677,0.007560483870967742,0.009576612903225807
2,bracket_brown,A1,image,10,bracket_brown/test/bend_and_parts_mismatch/010.png,2048,1842,1856,37,51,1805,155,0,0,0,0,0.8994140625,0.90625,0.01806640625,0.02490234375
2,bracket_brown,A1,image,11,bracket_brown/test/bend_and_parts_mismatch/011.png,2112,1986,1978,49,41,1937,85,0,0,0,0,0.9403409090909091,0.9365530303030303,0.023200757575757576,0.019412878787878788
2,bracket_brown,A1,image,12,bracket_brown/test/bend_and_parts_mismatch/012.png,2048,1848,1838,42,32,1806,168,0,0,0,0,0.90234375,0.8974609375,0.0205078125,0.015625
2,bracket_brown,A1,image,13,bracket_brown/test/bend_and_parts_mismatch/013.png,1920,1841,1819,39,17,1802,62,0,0,0,0,0.9588541666666667,0.9473958333333333,0.0203125,0.008854166666666666
2,bracket_brown,A1,image,14,bracket_brown/test/bend_and_parts_mismatch/014.png,2624,2217,2195,72,50,2145,357,0,0,0,0,0.8448932926829268,0.8365091463414634,0.027439024390243903,0.019054878048780487
2,bracket_brown,A1,image,15,bracket_brown/test/bend_and_parts_mismatch/015.png,2176,1881,1802,109,30,1772,265,0,0,0,0,0.8644301470588235,0.828125,0.050091911764705885,0.013786764705882353
2,bracket_brown,A1,image,16,bracket_brown/test/bend_and_parts_mismatch/016.png,1856,1753,1683,82,12,1671,91,0,0,0,0,0.9445043103448276,0.9067887931034483,0.04418103448275862,0.00646551724137931
2,bracket_brown,A1,image,17,bracket_brown/test/good/000.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,18,bracket_brown/test/good/001.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,19,bracket_brown/test/good/002.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,20,bracket_brown/test/good/003.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,21,bracket_brown/test/good/004.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,22,bracket_brown/test/good/005.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,23,bracket_brown/test/good/006.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,24,bracket_brown/test/good/007.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,25,bracket_brown/test/good/008.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,26,bracket_brown/test/good/009.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,27,bracket_brown/test/good/010.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,28,bracket_brown/test/good/011.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,29,bracket_brown/test/good/012.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,30,bracket_brown/test/good/013.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,31,bracket_brown/test/good/014.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,32,bracket_brown/test/good/015.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,33,bracket_brown/test/good/016.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,34,bracket_brown/test/good/017.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,35,bracket_brown/test/good/018.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,36,bracket_brown/test/good/019.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,37,bracket_brown/test/good/020.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,38,bracket_brown/test/good/021.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,39,bracket_brown/test/good/022.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,40,bracket_brown/test/good/023.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,41,bracket_brown/test/good/024.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,42,bracket_brown/test/good/025.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,A1,image,43,bracket_brown/test/parts_mismatch/000.png,256,255,253,2,0,253,1,0,0,0,0,0.99609375,0.98828125,0.0078125,0.0
2,bracket_brown,A1,image,44,bracket_brown/test/parts_mismatch/001.png,384,352,351,7,6,345,26,0,0,0,0,0.9166666666666666,0.9140625,0.018229166666666668,0.015625
2,bracket_brown,A1,image,45,bracket_brown/test/parts_mismatch/002.png,128,128,126,2,0,126,0,0,0,0,0,1.0,0.984375,0.015625,0.0
2,bracket_brown,A1,image,46,bracket_brown/test/parts_mismatch/003.png,256,250,250,0,0,250,6,0,0,0,0,0.9765625,0.9765625,0.0,0.0
2,bracket_brown,A1,image,47,bracket_brown/test/parts_mismatch/004.png,320,287,300,5,18,282,15,0,0,0,0,0.896875,0.9375,0.015625,0.05625
2,bracket_brown,A1,image,48,bracket_brown/test/parts_mismatch/005.png,256,215,211,5,1,210,40,0,0,0,0,0.83984375,0.82421875,0.01953125,0.00390625
2,bracket_brown,A1,image,49,bracket_brown/test/parts_mismatch/006.png,256,230,229,7,6,223,20,0,0,0,0,0.8984375,0.89453125,0.02734375,0.0234375
2,bracket_brown,A1,image,50,bracket_brown/test/parts_mismatch/007.png,384,335,337,14,16,321,33,0,0,0,0,0.8723958333333334,0.8776041666666666,0.036458333333333336,0.041666666666666664
2,bracket_brown,A1,image,51,bracket_brown/test/parts_mismatch/008.png,256,245,241,6,2,239,9,0,0,0,0,0.95703125,0.94140625,0.0234375,0.0078125
2,bracket_brown,A1,image,52,bracket_brown/test/parts_mismatch/009.png,512,445,441,13,9,432,58,0,0,0,0,0.869140625,0.861328125,0.025390625,0.017578125
2,bracket_brown,A1,image,53,bracket_brown/test/parts_mismatch/010.png,640,584,548,48,12,536,44,0,0,0,0,0.9125,0.85625,0.075,0.01875
2,bracket_brown,A1,image,54,bracket_brown/test/parts_mismatch/011.png,320,318,319,0,1,318,1,0,0,0,0,0.99375,0.996875,0.0,0.003125
2,bracket_brown,A1,image,55,bracket_brown/test/parts_mismatch/012.png,576,474,507,2,35,472,67,0,0,0,0,0.8229166666666666,0.8802083333333334,0.003472222222222222,0.06076388888888889
2,bracket_brown,A1,image,56,bracket_brown/test/parts_mismatch/013.png,576,540,546,5,11,535,25,0,0,0,0,0.9375,0.9479166666666666,0.008680555555555556,0.019097222222222224
2,bracket_brown,A1,image,57,bracket_brown/test/parts_mismatch/014.png,512,510,505,5,0,505,2,0,0,0,0,0.99609375,0.986328125,0.009765625,0.0
2,bracket_brown,A1,image,58,bracket_brown/test/parts_mismatch/015.png,640,611,609,9,7,602,22,0,0,0,0,0.9546875,0.9515625,0.0140625,0.0109375
2,bracket_brown,A1,image,59,bracket_brown/test/parts_mismatch/016.png,768,736,737,3,4,733,28,0,0,0,0,0.9583333333333334,0.9596354166666666,0.00390625,0.005208333333333333
2,bracket_brown,A1,image,60,bracket_brown/test/parts_mismatch/017.png,576,544,543,5,4,539,28,0,0,0,0,0.9444444444444444,0.9427083333333334,0.008680555555555556,0.006944444444444444
2,bracket_brown,A1,image,61,bracket_brown/test/parts_mismatch/018.png,832,771,775,10,14,761,47,0,0,0,0,0.9266826923076923,0.9314903846153846,0.01201923076923077,0.016826923076923076
2,bracket_brown,A1,image,62,bracket_brown/test/parts_mismatch/019.png,704,658,652,13,7,645,39,0,0,0,0,0.9346590909090909,0.9261363636363636,0.018465909090909092,0.009943181818181818
2,bracket_brown,A1,image,63,bracket_brown/test/parts_mismatch/020.png,768,744,718,26,0,718,24,0,0,0,0,0.96875,0.9348958333333334,0.033854166666666664,0.0
2,bracket_brown,A1,image,64,bracket_brown/test/parts_mismatch/021.png,704,685,688,1,4,684,15,0,0,0,0,0.9730113636363636,0.9772727272727273,0.0014204545454545455,0.005681818181818182
2,bracket_brown,A1,image,65,bracket_brown/test/parts_mismatch/022.png,704,593,619,8,34,585,77,0,0,0,0,0.8423295454545454,0.8792613636363636,0.011363636363636364,0.048295454545454544
2,bracket_brown,A1,image,66,bracket_brown/test/parts_mismatch/023.png,192,180,174,6,0,174,12,0,0,0,0,0.9375,0.90625,0.03125,0.0
2,bracket_brown,A1,image,67,bracket_brown/test/parts_mismatch/024.png,320,290,278,12,0,278,30,0,0,0,0,0.90625,0.86875,0.0375,0.0
2,bracket_brown,A1,image,68,bracket_brown/test/parts_mismatch/025.png,256,256,256,0,0,256,0,0,0,0,0,1.0,1.0,0.0,0.0
2,bracket_brown,A1,image,69,bracket_brown/test/parts_mismatch/026.png,640,616,610,15,9,601,15,0,0,0,0,0.9625,0.953125,0.0234375,0.0140625
2,bracket_brown,A1,image,70,bracket_brown/test/parts_mismatch/027.png,576,528,525,12,9,516,39,0,0,0,0,0.9166666666666666,0.9114583333333334,0.020833333333333332,0.015625
2,bracket_brown,A1,image,71,bracket_brown/test/parts_mismatch/028.png,512,426,428,10,12,416,74,0,0,0,0,0.83203125,0.8359375,0.01953125,0.0234375
2,bracket_brown,A1,image,72,bracket_brown/test/parts_mismatch/029.png,320,304,313,0,9,304,7,0,0,0,0,0.95,0.978125,0.0,0.028125
2,bracket_brown,A1,image,73,bracket_brown/test/parts_mismatch/030.png,448,408,406,6,4,402,36,0,0,0,0,0.9107142857142857,0.90625,0.013392857142857142,0.008928571428571428
2,bracket_brown,A1,image,74,bracket_brown/test/parts_mismatch/031.png,640,577,581,6,10,571,53,0,0,0,0,0.9015625,0.9078125,0.009375,0.015625
2,bracket_brown,A1,image,75,bracket_brown/test/parts_mismatch/032.png,640,563,573,6,16,557,61,0,0,0,0,0.8796875,0.8953125,0.009375,0.025
2,bracket_brown,A1,image,76,bracket_brown/test/parts_mismatch/033.png,640,553,545,17,9,536,78,0,0,0,0,0.8640625,0.8515625,0.0265625,0.0140625
2,bracket_brown,A1,aggregate,-1,__ALL__,52416,47140,46630,1365,855,45775,4421,0,0,0,0,0.8993437118437119,0.8896138583638583,0.026041666666666668,0.016311813186813188
2,bracket_brown,TRI,image,0,bracket_brown/test/bend_and_parts_mismatch/000.png,2176,1999,1999,24,24,1975,153,0,0,0,0,0.9186580882352942,0.9186580882352942,0.011029411764705883,0.011029411764705883
2,bracket_brown,TRI,image,1,bracket_brown/test/bend_and_parts_mismatch/001.png,1920,1755,1766,30,41,1725,124,0,0,0,0,0.9140625,0.9197916666666667,0.015625,0.021354166666666667
2,bracket_brown,TRI,image,2,bracket_brown/test/bend_and_parts_mismatch/002.png,1792,1644,1616,33,5,1611,143,0,0,0,0,0.9174107142857143,0.9017857142857143,0.018415178571428572,0.0027901785714285715
2,bracket_brown,TRI,image,3,bracket_brown/test/bend_and_parts_mismatch/003.png,1728,1515,1466,67,18,1448,195,0,0,0,0,0.8767361111111112,0.8483796296296297,0.03877314814814815,0.010416666666666666
2,bracket_brown,TRI,image,4,bracket_brown/test/bend_and_parts_mismatch/004.png,2176,1983,1915,91,23,1892,170,0,0,0,0,0.9113051470588235,0.8800551470588235,0.04181985294117647,0.010569852941176471
2,bracket_brown,TRI,image,5,bracket_brown/test/bend_and_parts_mismatch/005.png,2496,2223,2199,70,46,2153,227,0,0,0,0,0.890625,0.8810096153846154,0.028044871794871796,0.01842948717948718
2,bracket_brown,TRI,image,6,bracket_brown/test/bend_and_parts_mismatch/006.png,1920,1810,1730,87,7,1723,103,0,0,0,0,0.9427083333333334,0.9010416666666666,0.0453125,0.0036458333333333334
2,bracket_brown,TRI,image,7,bracket_brown/test/bend_and_parts_mismatch/007.png,2240,2020,1976,56,12,1964,208,0,0,0,0,0.9017857142857143,0.8821428571428571,0.025,0.005357142857142857
2,bracket_brown,TRI,image,8,bracket_brown/test/bend_and_parts_mismatch/008.png,2688,2342,2303,93,54,2249,292,0,0,0,0,0.8712797619047619,0.8567708333333334,0.03459821428571429,0.020089285714285716
2,bracket_brown,TRI,image,9,bracket_brown/test/bend_and_parts_mismatch/009.png,1984,1729,1727,15,13,1714,242,0,0,0,0,0.8714717741935484,0.8704637096774194,0.007560483870967742,0.00655241935483871
2,bracket_brown,TRI,image,10,bracket_brown/test/bend_and_parts_mismatch/010.png,2048,1887,1899,26,38,1861,123,0,0,0,0,0.92138671875,0.92724609375,0.0126953125,0.0185546875
2,bracket_brown,TRI,image,11,bracket_brown/test/bend_and_parts_mismatch/011.png,2112,1998,1969,51,22,1947,92,0,0,0,0,0.9460227272727273,0.9322916666666666,0.024147727272727272,0.010416666666666666
2,bracket_brown,TRI,image,12,bracket_brown/test/bend_and_parts_mismatch/012.png,2048,1880,1865,46,31,1834,137,0,0,0,0,0.91796875,0.91064453125,0.0224609375,0.01513671875
2,bracket_brown,TRI,image,13,bracket_brown/test/bend_and_parts_mismatch/013.png,1920,1837,1807,55,25,1782,58,0,0,0,0,0.9567708333333333,0.9411458333333333,0.028645833333333332,0.013020833333333334
2,bracket_brown,TRI,image,14,bracket_brown/test/bend_and_parts_mismatch/014.png,2624,2279,2259,84,64,2195,281,0,0,0,0,0.8685213414634146,0.8608993902439024,0.03201219512195122,0.024390243902439025
2,bracket_brown,TRI,image,15,bracket_brown/test/bend_and_parts_mismatch/015.png,2176,1904,1838,112,46,1792,226,0,0,0,0,0.875,0.8446691176470589,0.051470588235294115,0.021139705882352942
2,bracket_brown,TRI,image,16,bracket_brown/test/bend_and_parts_mismatch/016.png,1856,1771,1693,80,2,1691,83,0,0,0,0,0.9542025862068966,0.912176724137931,0.04310344827586207,0.0010775862068965517
2,bracket_brown,TRI,image,17,bracket_brown/test/good/000.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,TRI,image,18,bracket_brown/test/good/001.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,TRI,image,19,bracket_brown/test/good/002.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,TRI,image,20,bracket_brown/test/good/003.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,TRI,image,21,bracket_brown/test/good/004.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,TRI,image,22,bracket_brown/test/good/005.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,TRI,image,23,bracket_brown/test/good/006.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,TRI,image,24,bracket_brown/test/good/007.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,TRI,image,25,bracket_brown/test/good/008.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,TRI,image,26,bracket_brown/test/good/009.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,TRI,image,27,bracket_brown/test/good/010.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,TRI,image,28,bracket_brown/test/good/011.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,TRI,image,29,bracket_brown/test/good/012.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,TRI,image,30,bracket_brown/test/good/013.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,TRI,image,31,bracket_brown/test/good/014.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,TRI,image,32,bracket_brown/test/good/015.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,TRI,image,33,bracket_brown/test/good/016.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,TRI,image,34,bracket_brown/test/good/017.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,bracket_brown,TRI,image,35,bracket_brown/test/good/018.png,0,0,0,0,0,0,0,0,0,0,0,,,,
