method,dataset,seed,shot,category,revision,region_grid,region_fraction_of_canvas,pixel_ap,pixel_auroc,n_pixels,seconds,source
controlled_A1_L,visa,1,1,chewinggum,corrected,392x392,0.6456368935367737,0.7033280254217948,0.991220259808088,23049600,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\chewinggum\patch_scores.npz
anomalydino_canvas_rotation,visa,1,1,chewinggum,corrected,392x392,0.6456368935367737,0.689999831111901,0.9900297016841558,23049600,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s1_k1_chewinggum.npz
PatchCore_native_official224,visa,1,1,chewinggum,corrected,392x392,0.6456368935367737,0.5475893820859026,0.9859402539388324,23049600,2.5,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k1\predictions\mvtec_chewinggum.npz
controlled_A1_J,visa,1,1,fryum,corrected,392x392,0.5104166666666666,0.3362508923674267,0.8994335824774963,23049600,2.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\fryum\patch_scores.npz
controlled_A1_L,visa,1,1,fryum,corrected,392x392,0.5104166666666666,0.3472108454439317,0.9073114078771254,23049600,2.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\fryum\patch_scores.npz
anomalydino_canvas_rotation,visa,1,1,fryum,corrected,392x392,0.5104166666666666,0.3247332664807435,0.8925299832033249,23049600,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s1_k1_fryum.npz
PatchCore_native_official224,visa,1,1,fryum,corrected,392x392,0.5104166666666666,0.24167630256976513,0.8492283671201329,23049600,2.7,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k1\predictions\mvtec_fryum.npz
controlled_A1_J,visa,1,1,macaroni1,corrected,392x392,0.5104166666666666,0.22052401925123843,0.9664960562439694,30732800,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\macaroni1\patch_scores.npz
controlled_A1_L,visa,1,1,macaroni1,corrected,392x392,0.5104166666666666,0.22144014402849094,0.9711363898185295,30732800,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\macaroni1\patch_scores.npz
anomalydino_canvas_rotation,visa,1,1,macaroni1,corrected,392x392,0.5104166666666666,0.14002422027994513,0.9487124090022803,30732800,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s1_k1_macaroni1.npz
PatchCore_native_official224,visa,1,1,macaroni1,corrected,392x392,0.5104166666666666,0.06898483441961116,0.9554832668213836,30732800,3.4,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k1\predictions\mvtec_macaroni1.npz
controlled_A1_J,visa,1,1,macaroni2,corrected,392x392,0.5104166666666666,0.11124137494527725,0.9727177480216861,30732800,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\macaroni2\patch_scores.npz
controlled_A1_L,visa,1,1,macaroni2,corrected,392x392,0.5104166666666666,0.10026526210637107,0.9747266592642663,30732800,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\macaroni2\patch_scores.npz
anomalydino_canvas_rotation,visa,1,1,macaroni2,corrected,392x392,0.5104166666666666,0.04384438619662393,0.9552774442047123,30732800,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s1_k1_macaroni2.npz
PatchCore_native_official224,visa,1,1,macaroni2,corrected,392x392,0.5104166666666666,0.003121392877409901,0.8957253333417042,30732800,3.4,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k1\predictions\mvtec_macaroni2.npz
controlled_A1_J,visa,1,1,pcb1,corrected,392x393,0.5983254459410267,0.7355875461527617,0.9830723888643068,30811200,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\pcb1\patch_scores.npz
controlled_A1_L,visa,1,1,pcb1,corrected,392x393,0.5983254459410267,0.7445472114511963,0.9844983236780119,30811200,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\pcb1\patch_scores.npz
anomalydino_canvas_rotation,visa,1,1,pcb1,corrected,392x393,0.5983254459410267,0.6945007887556122,0.9855073904048218,30811200,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s1_k1_pcb1.npz
PatchCore_native_official224,visa,1,1,pcb1,corrected,392x393,0.5983254459410267,0.2722725030938932,0.961920518873186,30811200,3.4,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k1\predictions\mvtec_pcb1.npz
controlled_A1_J,visa,1,1,pcb2,corrected,392x393,0.5983254459410267,0.16897820682014172,0.9445164335041456,30811200,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\pcb2\patch_scores.npz
controlled_A1_L,visa,1,1,pcb2,corrected,392x393,0.5983254459410267,0.1896416340072771,0.9527051499074157,30811200,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\pcb2\patch_scores.npz
anomalydino_canvas_rotation,visa,1,1,pcb2,corrected,392x393,0.5983254459410267,0.11273042918676834,0.9375815211724715,30811200,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s1_k1_pcb2.npz
PatchCore_native_official224,visa,1,1,pcb2,corrected,392x393,0.5983254459410267,0.10260133641497013,0.9250433675674836,30811200,3.5,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k1\predictions\mvtec_pcb2.npz
controlled_A1_J,visa,1,1,pcb3,corrected,392x393,0.47180103550295865,0.25515706342792316,0.9535933110944907,30965256,3.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\pcb3\patch_scores.npz
controlled_A1_L,visa,1,1,pcb3,corrected,392x393,0.47180103550295865,0.2770668237003898,0.9596173201936842,30965256,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\pcb3\patch_scores.npz
anomalydino_canvas_rotation,visa,1,1,pcb3,corrected,392x393,0.47180103550295865,0.3113659558249799,0.9596406906550461,30965256,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s1_k1_pcb3.npz
PatchCore_native_official224,visa,1,1,pcb3,corrected,392x393,0.47180103550295865,0.41259662548016296,0.9691372310659866,30965256,3.4,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k1\predictions\mvtec_pcb3.npz
controlled_A1_J,visa,1,1,pcb4,corrected,392x393,0.6299199738690185,0.22683388055652853,0.9110516575887423,30965256,3.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\pcb4\patch_scores.npz
controlled_A1_L,visa,1,1,pcb4,corrected,392x393,0.6299199738690185,0.22976283015593402,0.9238998323616149,30965256,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\pcb4\patch_scores.npz
anomalydino_canvas_rotation,visa,1,1,pcb4,corrected,392x393,0.6299199738690185,0.11998658435762008,0.9019075576110052,30965256,3.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s1_k1_pcb4.npz
PatchCore_native_official224,visa,1,1,pcb4,corrected,392x393,0.6299199738690185,0.1456050168063399,0.8618719905707272,30965256,3.4,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k1\predictions\mvtec_pcb4.npz
controlled_A1_J,visa,1,1,pipe_fryum,corrected,392x393,0.6819058641975307,0.40523835536274716,0.9779426553066553,23108400,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\pipe_fryum\patch_scores.npz
controlled_A1_L,visa,1,1,pipe_fryum,corrected,392x393,0.6819058641975307,0.4205090366836916,0.978286852480083,23108400,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\pipe_fryum\patch_scores.npz
anomalydino_canvas_rotation,visa,1,1,pipe_fryum,corrected,392x393,0.6819058641975307,0.34123217111841414,0.9753860995929919,23108400,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s1_k1_pipe_fryum.npz
PatchCore_native_official224,visa,1,1,pipe_fryum,corrected,392x393,0.6819058641975307,0.606855078992144,0.9846458468290359,23108400,2.2,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k1\predictions\mvtec_pipe_fryum.npz
controlled_A1_J,visa,1,4,candle,corrected,392x393,0.7003558718861209,0.29180196045912665,0.9830446262085064,30811200,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\candle\patch_scores.npz
controlled_A1_L,visa,1,4,candle,corrected,392x393,0.7003558718861209,0.2944134768457468,0.986636119230531,30811200,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\candle\patch_scores.npz
PatchCore_native_official224,visa,1,4,candle,corrected,392x393,0.7003558718861209,0.22233756519299144,0.9841009784460348,30811200,3.3,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k4\predictions\mvtec_candle.npz
controlled_A1_J,visa,1,4,capsules,corrected,392x392,0.5104166666666666,0.4383642353146832,0.9676046128453657,24586240,2.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\capsules\patch_scores.npz
controlled_A1_L,visa,1,4,capsules,corrected,392x392,0.5104166666666666,0.4398376711617946,0.9693769816102155,24586240,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\capsules\patch_scores.npz
PatchCore_native_official224,visa,1,4,capsules,corrected,392x392,0.5104166666666666,0.27971616352358186,0.958650975855781,24586240,2.7,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k4\predictions\mvtec_capsules.npz
controlled_A1_J,visa,1,4,cashew,corrected,392x392,0.7209598640900403,0.553357204222122,0.9884990760131552,23049600,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\cashew\patch_scores.npz
controlled_A1_L,visa,1,4,cashew,corrected,392x392,0.7209598640900403,0.5478920388272853,0.988661259669991,23049600,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\cashew\patch_scores.npz
PatchCore_native_official224,visa,1,4,cashew,corrected,392x392,0.7209598640900403,0.551645303355778,0.9800557790010539,23049600,2.5,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k4\predictions\mvtec_cashew.npz
controlled_A1_J,visa,1,4,chewinggum,corrected,392x392,0.6456368935367737,0.6951874573091722,0.9912013095192344,23049600,2.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\chewinggum\patch_scores.npz
controlled_A1_L,visa,1,4,chewinggum,corrected,392x392,0.6456368935367737,0.7118760417860953,0.9916016686656042,23049600,2.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\chewinggum\patch_scores.npz
PatchCore_native_official224,visa,1,4,chewinggum,corrected,392x392,0.6456368935367737,0.5395822680284759,0.9865714422455127,23049600,2.5,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k4\predictions\mvtec_chewinggum.npz
controlled_A1_J,visa,1,4,fryum,corrected,392x392,0.5104166666666666,0.367086202393913,0.9183650714592503,23049600,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\fryum\patch_scores.npz
controlled_A1_L,visa,1,4,fryum,corrected,392x392,0.5104166666666666,0.3825666731813735,0.9264293138246207,23049600,2.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\fryum\patch_scores.npz
PatchCore_native_official224,visa,1,4,fryum,corrected,392x392,0.5104166666666666,0.35030580687259083,0.8930332106137658,23049600,2.7,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k4\predictions\mvtec_fryum.npz
controlled_A1_J,visa,1,4,macaroni1,corrected,392x392,0.5104166666666666,0.22699155326892873,0.9828070047668588,30732800,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\macaroni1\patch_scores.npz
controlled_A1_L,visa,1,4,macaroni1,corrected,392x392,0.5104166666666666,0.23895917922714666,0.9859363220634746,30732800,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\macaroni1\patch_scores.npz
PatchCore_native_official224,visa,1,4,macaroni1,corrected,392x392,0.5104166666666666,0.08928362718444313,0.9706957122733307,30732800,3.3,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k4\predictions\mvtec_macaroni1.npz
controlled_A1_J,visa,1,4,macaroni2,corrected,392x392,0.5104166666666666,0.14938237285467476,0.9571038443640376,30732800,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\macaroni2\patch_scores.npz
controlled_A1_L,visa,1,4,macaroni2,corrected,392x392,0.5104166666666666,0.1456030680479626,0.966323985489807,30732800,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\macaroni2\patch_scores.npz
PatchCore_native_official224,visa,1,4,macaroni2,corrected,392x392,0.5104166666666666,0.01125153682998918,0.9302787666301139,30732800,3.4,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k4\predictions\mvtec_macaroni2.npz
controlled_A1_J,visa,1,4,pcb1,corrected,392x393,0.5983254459410267,0.8010809514390396,0.988986668007111,30811200,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\pcb1\patch_scores.npz
controlled_A1_L,visa,1,4,pcb1,corrected,392x393,0.5983254459410267,0.7949725481814973,0.9910856245564231,30811200,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\pcb1\patch_scores.npz
PatchCore_native_official224,visa,1,4,pcb1,corrected,392x393,0.5983254459410267,0.807167197645657,0.9840649398426011,30811200,3.3,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k4\predictions\mvtec_pcb1.npz
controlled_A1_J,visa,1,4,pcb2,corrected,392x393,0.5983254459410267,0.20897060605468706,0.961901964356902,30811200,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\pcb2\patch_scores.npz
controlled_A1_L,visa,1,4,pcb2,corrected,392x393,0.5983254459410267,0.2228235975192758,0.9660105760233202,30811200,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\pcb2\patch_scores.npz
PatchCore_native_official224,visa,1,4,pcb2,corrected,392x393,0.5983254459410267,0.14597506540578345,0.9590358714761971,30811200,3.4,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k4\predictions\mvtec_pcb2.npz
controlled_A1_J,visa,1,4,pcb3,corrected,392x393,0.47180103550295865,0.3150606538335279,0.9696855643449098,30965256,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\pcb3\patch_scores.npz
controlled_A1_L,visa,1,4,pcb3,corrected,392x393,0.47180103550295865,0.3406428779830718,0.9751665951434219,30965256,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\pcb3\patch_scores.npz
PatchCore_native_official224,visa,1,4,pcb3,corrected,392x393,0.47180103550295865,0.4551991499567025,0.9828550549252058,30965256,3.4,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k4\predictions\mvtec_pcb3.npz
controlled_A1_J,visa,1,4,pcb4,corrected,392x393,0.6299199738690185,0.2440315882706435,0.9395358248396223,30965256,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\pcb4\patch_scores.npz
controlled_A1_L,visa,1,4,pcb4,corrected,392x393,0.6299199738690185,0.2473188399469638,0.9461211322557261,30965256,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k4\pcb4\patch_scores.npz
PatchCore_native_official224,visa,1,4,pcb4,corrected,392x393,0.6299199738690185,0.24695171257838416,0.9358549604636158,30965256,3.4,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k4\predictions\mvtec_pcb4.npz
